address,city_name,cleanliness,comment_count,distance_tip,district_name,fangdong_house_count,fangdong_id,fangdong_nick_name,fangdong_tags,fangdong_tel,fangwu_src,favorite_count,house_decoration,house_id,house_in,house_jishi,house_mianji,house_out,house_ren_count,house_type,latitude,longitude,name,overall,price,services,source,traffic,unit_infor
 香港街1号(万象城上),济南,5.0,3,近高新区/奥体中心,历下区,,6244659,万象城悦玺民宿,"商户经营,超赞房东,实名验证",180AuSi6227,https://www.tujia.com/detail/16967833.htm,40,5.0,16967833,14:00后入住,1室0厅 1卫0厨,39㎡,12:00前退房,宜住2人,整套酒店式公寓,36.666161,117.106073,{悦玺}02奥体万象城省博投影精选一居室,5.0,298,5.0,tujia,5.0,距高新区/奥体中心直线3.6公里
明湖北路湖畔苑小区,济南,4.7,81,近大明湖/泉城广场/趵突泉,天桥区,,184632,路客精品民宿BD7260,商户经营,400DxKc270,https://www.tujia.com/detail/470362.htm,795,4.7,470362,15:00后入住,2室1厅 1卫1厨,98㎡,12:00前退房,宜住4人,整套普通公寓,36.68504455259391,117.0317551961067,【路客】初夏特惠『湖畔风情』,4.8,701,4.8,tujia,4.9,距大明湖/泉城广场/趵突泉直线2公里
工业北路,济南,5.0,1,近高新区/奥体中心,历城区,,9957354,济南千鸿精致公寓,"商户经营,实名验证",185BkOE2995,https://www.tujia.com/detail/31431002.htm,,4.0,31431002,14:00后入住,1室0厅 0卫0厨,55㎡,12:00前退房,宜住4人,整套普通公寓,36.725585,117.141051,高新区/奥体中心豪华双床房,4.8,251,5.0,tujia,5.0,距高新区/奥体中心直线3.8公里
魏家庄街道万达盛景苑,济南,5.0,16,近大明湖/泉城广场/趵突泉,市中区,,5610291,路客精品民宿BJ1500,商户经营,400DxKc270,https://www.tujia.com/detail/14816740.htm,93,5.0,14816740,15:00后入住,2室1厅 1卫1厨,56㎡,12:00前退房,宜住4人,整套普通公寓,36.66985706600705,117.01215347628664,【路客】初夏夜8折丨趵突泉丨大明湖,5.0,754,5.0,tujia,5.0,距大明湖/泉城广场/趵突泉直线1.5公里
中海国际社区(百度地图搜索中海国际社区c3),济南,5.0,10,近英雄山/千佛山/舜耕会展中心,市中区,,5688593,埃及猫,"个人房东,超赞房东,实名验证",155AwxP2000,https://www.tujia.com/detail/15459200.htm,46,4.8,15459200,14:00后入住,1室0厅 1卫1厨,37㎡,12:00前退房,宜住2人,整套普通公寓,36.61602952704175,116.98581366665498,中海国际公馆北欧山景公寓,4.9,198,5.0,tujia,4.8,距英雄山/千佛山/舜耕会展中心直线4.9公里
巴黎花园(明湖西路),济南,5.0,10,近大明湖/泉城广场/趵突泉,天桥区,,4584882,如归－Minshuku,"个人房东,超赞房东,实名验证",188DfPe0779,https://www.tujia.com/detail/35431992.htm,12,5.0,35431992,14:00后入住,1室0厅 1卫1厨,65㎡,12:00前退房,宜住2人,整套普通公寓,36.68302731048816,117.01762378235456,云想衣裳花想容,5.0,378,5.0,tujia,5.0,距大明湖/泉城广场/趵突泉直线2公里
明湖天地D座,济南,5.0,2,近山师/山大/洪楼,历下区,,5427353,奔驰的面包,"商户经营,超赞房东",130AAKZ9200,https://www.tujia.com/detail/15040068.htm,13,5.0,15040068,14:00后入住,1室1厅 1卫1厨,59㎡,12:00前退房,宜住2人,整套普通公寓,36.68429982576818,117.04727992924111,中式风格&大明湖&芙蓉街&济南站&千佛山,5.0,307,5.0,tujia,5.0,距山师/山大/洪楼直线1.8公里
泉城路街道 大明湖路274号,济南,5.0,18,近大明湖/泉城广场/趵突泉,历下区,,4717861,嫩黄嫩黄的蛋黄,"个人房东,超赞房东,实名验证",133Eprz4624,https://www.tujia.com/detail/18400642.htm,157,5.0,18400642,14:00后入住,2室1厅 1卫1厨,75㎡,12:00前退房,宜住4人,整套普通公寓,36.67802417218332,117.02459108558845,【泉水之心】紧邻大明湖芙蓉街宽厚里湖景房,5.0,388,5.0,tujia,5.0,距大明湖/泉城广场/趵突泉直线1.2公里
工人新村北村街道 西工商河路(工人新村南村西区),济南,5.0,7,近泺口服装城/动物园,天桥区,,5203458,九度空间,"个人房东,超赞房东,实名验证",133AAsP7222,https://www.tujia.com/detail/17154117.htm,13,5.0,17154117,14:00后入住,2室1厅 1卫1厨,75㎡,12:00前退房,宜住4人（可加2人）,整套普通公寓,36.70351454839421,116.9937862670017,桥风落地式公寓,5.0,196,5.0,tujia,4.9,距泺口服装城/动物园直线459米
魏家庄街道鸿景苑小区,济南,4.7,94,近大明湖/泉城广场/趵突泉,市中区,,184429,路客精品民宿BC7290,商户经营,400DxKc270,https://www.tujia.com/detail/470513.htm,711,4.7,470513,15:00后入住,2室1厅 1卫1厨,55㎡,12:00前退房,宜住4人,整套普通公寓,36.67133407488601,117.01003707631959,【路客】初夏夜8折丨墨缘斋丨趵突泉丨大明,4.7,530,4.8,tujia,4.8,距大明湖/泉城广场/趵突泉直线1.7公里
明湖小区东区四区-12号楼,济南,4.9,27,近大明湖/泉城广场/趵突泉,历下区,,2889588,济南燕子居,"个人房东,超赞房东,实名验证",150EJyK1113,https://www.tujia.com/detail/9879794.htm,566,4.9,9879794,14:00后入住,1室0厅 1卫1厨,50㎡,12:00前退房,宜住2人,整套普通公寓,36.674263341110134,117.03764673839412,济南—芙蓉街&泉城路&趵突泉&大明湖大一,5.0,239,5.0,tujia,5.0,距大明湖/泉城广场/趵突泉直线1.1公里
山大路交叉口华强广场C座,济南,4.7,22,近山师/山大/洪楼,历下区,,32264,乐滋.234风尚主题民宿公寓,"个人房东,超赞房东,实名验证",156ANyK1081,https://www.tujia.com/detail/108269.htm,561,4.6,108269,14:00后入住,1室0厅 1卫1厨,50㎡,12:00前退房,宜住2人,整套酒店式公寓,36.672998,117.061128,风尚主题房,4.7,198,4.8,tujia,4.8,距山师/山大/洪楼直线912米
绿城兰悦(文化东路与燕子山路交叉口),济南,4.5,2,近山师/山大/洪楼,历下区,,4714291,风花雪月之精品民宿,"个人房东,超赞房东,实名验证",155AkCL5952,https://www.tujia.com/detail/16403318.htm,57,4.5,16403318,14:00后入住,2室1厅 1卫1厨,70㎡,12:00前退房,宜住4人,整套酒店式公寓,36.660055,117.070843,【风花雪月】520济南日式榻榻米100寸,4.5,286,4.5,tujia,4.5,距山师/山大/洪楼直线2.2公里
万象城(万象城),济南,5.0,1,近高新区/奥体中心,历下区,,6244659,万象城悦玺民宿,"商户经营,超赞房东,实名验证",180AuSi6227,https://www.tujia.com/detail/17282364.htm,27,5.0,17282364,14:00后入住,1室1厅 1卫0厨,68㎡,12:00前退房,宜住2人,整套普通公寓,36.666253,117.106125,【万象城】省博物馆奥体中心1居品质套房,5.0,358,5.0,tujia,5.0,距高新区/奥体中心直线3.6公里
佛山苑一区-9号楼,济南,4.8,13,近大明湖/泉城广场/趵突泉,历下区,,1039896, 扬帆起航,"个人房东,超赞房东,实名验证",153BxjM4263,https://www.tujia.com/detail/12433730.htm,158,4.8,12433730,14:00-23:00,1室1厅 1卫1厨,46㎡,12:00前退房,宜住2人,整套普通公寓,36.66484821693933,117.03408046551952,【安心住扬帆起航】奥斯卡&大明湖&已消毒,4.8,228,4.8,tujia,4.8,距大明湖/泉城广场/趵突泉直线599米
 花园路35号,济南,5.0,2,近山师/山大/洪楼,历城区,,4184160,济南树妙民宿（点击头像预览更多房源）,"个人房东,超赞房东,实名验证",137EQhh3304,https://www.tujia.com/detail/17009427.htm,53,5.0,17009427,14:00后入住,1室0厅 1卫1厨,60㎡,12:00前退房,宜住2人（可加2人）,整套酒店式公寓,36.689960609969724,117.06935323516886,🥇💯已消毒【树妙】北欧风甄选城景公寓,5.0,142,5.0,tujia,5.0,距山师/山大/洪楼直线1.1公里
华福维嘉公寓,济南,5.0,8,近北园,历城区,,6025363,奈斯·福,"个人房东,超赞房东,实名验证",176EhtA3507,https://www.tujia.com/detail/16070258.htm,95,4.6,16070258,14:00后入住,2室1厅 1卫1厨,75㎡,12:00前退房,宜住4人,整套普通公寓,36.704074,117.062688,【奈斯·福】北园大街\简约清新风两居公寓,4.9,288,5.0,tujia,4.9,距北园直线1.8公里
大润发向东100米(区政府对面)南益名泉春晓,济南,4.4,34,近火车站,天桥区,,71972,济南璞怡精选公寓,"商户经营,实名验证",0531-88AycP78,https://www.tujia.com/detail/208671.htm,1164,4.3,208671,14:00后入住,1室0厅 1卫1厨,55㎡,12:00前退房,宜住2人,整套普通公寓,36.681635,116.992212,北欧风情大床房,4.3,217,4.3,tujia,4.2,距火车站直线357米
泉城路世茂国际广场,济南,4.9,431,近大明湖/泉城广场/趵突泉,历下区,,4110,济南斯维登服务公寓（大明湖世茂广场）,斯维登,0531EWGA8333,https://www.tujia.com/detail/18913.htm,412,4.9,18913,14:00后入住,1室0厅 1卫1厨,75㎡,12:00前退房,宜住2人,整套酒店式公寓,36.670628,117.036817,【安心房】济南斯维登世茂国际广场豪华大床房,4.9,367,4.9,tujia,4.9,距大明湖/泉城广场/趵突泉直线825米
卧龙路与阳光新路交叉口,济南,5.0,7,近大观园/和谐广场商圈,槐荫区,,1151570,初懿（点击头像，可查看全部房源）,"个人房东,超赞房东,实名验证",139CnCX6916,https://www.tujia.com/detail/15990430.htm,33,5.0,15990430,15:00后入住,3室1厅 2卫1厨,110㎡,12:00前退房,宜住6人,整套普通公寓,36.63830709785541,116.98921217076547,巨幕投影★loft复式★精致三卧大床房,5.0,498,5.0,tujia,5.0,距大观园/和谐广场商圈直线2.7公里
经一路和信广场,济南,5.0,1,近火车站,天桥区,,8160818,米莱公寓(济南火车站店),"商户经营,实名验证",156CVfg7878,https://www.tujia.com/detail/24710582.htm,,5.0,24710582,14:00后入住,1室0厅 1卫0厨,49㎡,12:00前退房,宜住2人,整套酒店式公寓,36.675557,117.006518,大明湖/泉城广场商圈臻选文艺主题房,5.0,285,5.0,tujia,5.0,距火车站直线1.4公里
东营路,济南,5.0,17,近西客站,槐荫区,,133738,木易雅居,"个人房东,超赞房东,实名验证",133BQpT9883,https://www.tujia.com/detail/10323538.htm,105,4.9,10323538,14:00后入住,2室2厅 1卫1厨,90㎡,12:00前退房,宜住5人,整套普通公寓,36.67970491214073,116.92914939889896,山东国际会展中心旁近济南西站方特尊享两居,4.9,398,4.8,tujia,4.9,距西客站直线2.7公里
堤口路名泉春晓E,济南,0.0,0,近火车站,天桥区,,9960406,常漫公寓(济南堤口路店),"商户经营,实名验证",187BKuH5068,https://www.tujia.com/detail/31461830.htm,,0.0,31461830,14:00后入住,1室0厅 1卫0厨,34㎡,12:00前退房,宜住2人,整套普通公寓,36.682651,116.991827,火车站/长途汽车站商圈波西米亚投影大床房,0.0,181,0.0,tujia,0.0,距火车站直线467米
大明翠庭湖畔苑(南1门),济南,5.0,24,近大明湖/泉城广场/趵突泉,天桥区,,122080,团团圆圆,"个人房东,超赞房东,实名验证",139DqJS8699,https://www.tujia.com/detail/14260583.htm,626,5.0,14260583,14:00后入住,3室2厅 2卫1厨,150㎡,12:00前退房,宜住8人,整套普通公寓,36.6850478963829,117.03195631128992,5济南大明湖北门➕大明湖站➕豪华宽敞三居,5.0,800,5.0,tujia,5.0,距大明湖/泉城广场/趵突泉直线2公里
荣盛时代国际,济南,5.0,4,近北园,历城区,,4075359,未来度假公寓,"商户经营,超赞房东",155ELXu5858,https://www.tujia.com/detail/10061178.htm,240,5.0,10061178,14:00后入住,1室0厅 1卫0厨,40㎡,12:00前退房,宜住2人,整套酒店式公寓,36.708816508028974,117.06828793933948,未来假日公寓%豪华商务大床房,5.0,168,5.0,tujia,5.0,距北园直线1.9公里
兴港路,济南,5.0,167,近高新区/奥体中心,历下区,,2509747,赛车手刘阳的家(点击头像浏览我更多房子),"个人房东,超赞房东,实名验证",187AjRo9531,https://www.tujia.com/detail/7789769.htm,2286,5.0,7789769,15:00后入住,3室1厅 1卫1厨,120㎡,12:00前退房,宜住6人,整套普通公寓,36.6801976359232,117.17178371307938,【安心住】赛车手刘阳的家万科会展中心奥体,5.0,498,5.0,tujia,5.0,距高新区/奥体中心直线3.9公里
长盛小区(南区四区)(长盛小区南区四区),济南,5.0,2,近山师/山大/洪楼,历下区,,5599707,雨和民宿,"商户经营,超赞房东,实名验证",183CFgC6885,https://www.tujia.com/detail/19797156.htm,50,5.0,19797156,14:00后入住,1室0厅 1卫0厨,20㎡,12:00前退房,宜住2人,整套普通公寓,36.68073239926164,117.0463333526756,摩洛哥之谜 老东门 奥斯卡 大明湖,5.0,150,5.0,tujia,5.0,距山师/山大/洪楼直线1.8公里
大明湖·泉馨居-4号楼,济南,4.9,14,近山师/山大/洪楼,历下区,,4975209,爱上垚家,"个人房东,超赞房东,实名验证",131BUNN8191,https://www.tujia.com/detail/14242838.htm,215,4.9,14242838,14:00后入住,2室1厅 1卫1厨,65㎡,12:00前退房,宜住4人,整套普通公寓,36.686318213771045,117.0422550456603,【燕子居】—1大明湖＆泉城路＆趵突泉两室,4.9,338,4.9,tujia,4.9,距山师/山大/洪楼直线2.3公里
 潍坊路辅路(小区距山东国际会展中心800米，距济南森林公园1KM，距济南印象1.5KM),济南,5.0,3,近西客站,槐荫区,,6188519,蜗牛邮递,"个人房东,实名验证",156EBGj7748,https://www.tujia.com/detail/16939126.htm,25,5.0,16939126,13:00后入住,4室2厅 2卫1厨,166㎡,12:00前退房,宜住7人（可加1人）,整套普通公寓,36.679187824332026,116.93376911377332,山东国际会展+森林公园+印象济南+西客站,5.0,698,5.0,tujia,5.0,距西客站直线3公里
华润中心SOHO办公悦玺公寓(万象城上),济南,0.0,0,近高新区/奥体中心,历下区,,6244659,万象城悦玺民宿,"商户经营,超赞房东,实名验证",180AuSi6227,https://www.tujia.com/detail/17030581.htm,32,0.0,17030581,14:00后入住,1室0厅 1卫0厨,40㎡,12:00前退房,宜住2人,整套酒店式公寓,36.666119,117.106065,【悦玺•澜•花颜月貌】11万象城免费停车,0.0,258,0.0,tujia,0.0,距高新区/奥体中心直线3.6公里
 舜风路(凤凰路与舜风路交汇处西行100米),济南,5.0,4,近高新区/奥体中心,历下区,,6092164,蛋壳小寓,"商户经营,超赞房东",156EEgJ8222,https://www.tujia.com/detail/16379301.htm,38,4.8,16379301,14:00后入住,1室0厅 1卫1厨,30㎡,12:00前退房,宜住2人,整套酒店式公寓,36.681682334976934,117.15346194839974,蛋壳公寓奥体济南东站省力东院齐鲁软件园,4.9,176,5.0,tujia,4.8,距高新区/奥体中心直线2.4公里
 良秀路,济南,4.9,8,近英雄山/千佛山/舜耕会展中心,市中区,,2863856,浪漫温馨可爱之家,"个人房东,超赞房东,实名验证",186DgDe1513,https://www.tujia.com/detail/15154609.htm,26,5.0,15154609,14:00后入住,2室2厅 1卫1厨,88㎡,12:00前退房,宜住4人（可加4人）,整套普通公寓,36.601423284510595,117.02301334163657,鲁能贵和二环南英雄山济大兴隆财经电大两居,5.0,214,5.0,tujia,5.0,距英雄山/千佛山/舜耕会展中心直线4.5公里
腊山河东路,济南,5.0,22,近西客站,槐荫区,,133738,木易雅居,"个人房东,超赞房东,实名验证",133BQpT9883,https://www.tujia.com/detail/10138409.htm,140,5.0,10138409,14:00后入住,2室2厅 1卫1厨,89㎡,12:00前退房,宜住4人,整套普通公寓,36.68036337379029,116.9170582067347,山东国际会展中心旁近济南西站方特阳光两居,5.0,358,5.0,tujia,5.0,距西客站直线1.7公里
民营经科园路(恒大滨河左岸4号公寓楼),济南,4.2,5,近北园,天桥区,,3786595,海星精品loft公寓,商户经营,155BuWZ7971,https://www.tujia.com/detail/9585955.htm,409,4.4,9585955,13:00后入住,1室1厅 1卫0厨,60㎡,12:00前退房,宜住4人,整套Loft复式,36.71230142707183,117.03502608152124,近大明湖/泉城广场/宽厚里上下两层大空间,4.6,169,4.6,tujia,5.0,距北园直线1.4公里
匡山街道无影山中路268号(恒生艾特公寓四号楼),济南,5.0,9,近火车站,槐荫区,,1653486,济南蓝调国际公寓,"个人房东,实名验证",158EFuB4666,https://www.tujia.com/detail/14311634.htm,138,5.0,14311634,12:00后入住,1室0厅 1卫0厨,50㎡,12:00前退房,宜住2人（可加1人）,整套酒店式公寓,36.687823130084354,116.9567633102757,高铁站西部国际会展中心一居室,5.0,138,5.0,tujia,5.0,距火车站直线3.3公里
明湖西路,济南,0.0,0,近火车站,天桥区,,9951159,奈斯精品酒店(济南火车站店),"商户经营,实名验证",137EXdf0402,https://www.tujia.com/detail/34389139.htm,1,0.0,34389139,14:00后入住,1室0厅 1卫0厨,50㎡,12:00前退房,宜住2人,整套普通公寓,36.675569,117.006671,大明湖/泉城广场商圈千年木简约大床房,0.0,272,0.0,tujia,0.0,距火车站直线1.4公里
address,city_name,cleanliness,comment_count,distance_tip,district_name,fangdong_house_count,fangdong_id,fangdong_nick_name,fangdong_tags,fangdong_tel,fangwu_src,favorite_count,house_decoration,house_id,house_in,house_jishi,house_mianji,house_out,house_ren_count,house_type,latitude,longitude,name,overall,price,services,source,traffic,unit_infor
欧亚大观(阳光新路67号),济南,5.0,1,近大观园/和谐广场商圈,市中区,,2850941,风花雪月的漫画师之家,"个人房东,超赞房东,实名验证",132DUHw6633,https://www.tujia.com/detail/17125809.htm,75,5.0,17125809,14:00后入住,2室1厅 2卫1厨,130㎡,12:00前退房,宜住4人（可加2人）,整套Loft复式,36.639263,116.988715,市中LOFT复试两层注情怀两室投影密码,4.8,368,4.0,tujia,5.0,距大观园/和谐广场商圈直线2.6公里
梁王新城,济南,5.0,38,,历城区,,5369722,济南新东站♡遥墙机场♡两居大床民宿,"个人房东,超赞房东,实名验证",158CkeP2158,https://www.tujia.com/detail/14163640.htm,167,5.0,14163640,14:00后入住,2室2厅 1卫1厨,98㎡,12:00前退房,宜住3人（可加1人）,整套普通公寓,36.75001962054744,117.18806799603992,济南东站♡遥墙机场♡两居大床民宿,5.0,239,5.0,tujia,4.9,
欧亚大观(阳光100美爵酒店南面欧亚大观商都),济南,4.9,9,近大观园/和谐广场商圈,市中区,,2850941,风花雪月的漫画师之家,"个人房东,超赞房东,实名验证",132DUHw6633,https://www.tujia.com/detail/11327905.htm,163,4.9,11327905,14:00后入住,1室1厅 1卫1厨,90㎡,12:00前退房,宜住2人（可加2人）,整套Loft复式,36.639379,116.988715,【风花雪月】济南市中LOFT两层新设计,5.0,368,5.0,tujia,5.0,距大观园/和谐广场商圈直线2.6公里
